name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,,,,,,
"17.4116,78.3987",2022-10-19T10:00:00,27.1,29.2,21.5,71.35,0,0,,0,0,9.4,5.7,88.4,1015.2,50,4.1,580,2.1,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T11:00:00,28.7,31,21,63.35,0,0,,0,0,7.9,1.1,86.6,1012.7,63.8,4.1,747,2.7,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T12:00:00,29,31.5,21.3,63.18,0,0,,0,0,7.6,7.7,44,1014,50,5.1,834,3,8,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T13:00:00,29.9,32.5,21.1,59.61,0,0,rain,0,0,7.6,8.3,67,1013.2,50,6,860,3.1,9,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T14:00:00,29.7,32,20.6,57.99,0,0,rain,0,0,7.9,6,60,1009.6,68.4,7.8,789,2.8,8,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T15:00:00,29.9,32.7,21.5,60.94,0,0,,0,0,7.9,8.5,50,1011.2,50,6,634,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T16:00:00,28,30.4,21.6,68.16,0,0,,0,0,7.2,8.5,122,1011.2,50,6,231,0.8,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T17:00:00,27.3,29.6,21.9,72.43,0,0,,0,0,9,6,113,1009.9,69.5,5.1,108,0.4,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T18:00:00,26.9,29.2,22.4,76.79,0,0,,0,0,11.2,9.5,90,1013,55.7,6,31,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T19:00:00,25.9,25.9,22.4,80.75,0,0,rain,0,0,16.9,8.1,89,1014,89.1,6,1,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T20:00:00,25.9,25.9,22.2,80.29,0,0,rain,0,0,19.1,3.5,100,1012.3,75.2,5.1,0,,0,30,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T21:00:00,25.8,25.8,22.2,80.39,0,0,rain,0,0,20.5,7.8,109,1015,55.7,6,0,,0,30,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-19T22:00:00,24,24,22,88.6,0.4,100,rain,0,0,18.7,9.4,100,1015,89,6,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-10-19T23:00:00,24.8,24.8,22.3,85.85,0,0,,0,0,17.3,1.3,110,1012,67,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T00:00:00,23,23,22,94.11,0,0,,0,0,10.4,9.4,110,1014,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-20T01:00:00,23,23,22,94.11,0,0,,0,0,10.1,9.4,110,1014,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-20T02:00:00,23.9,23.9,22,89.22,0,0,,0,0,14.4,2.2,120,1010.7,67,4.4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T03:00:00,22,22,20.5,91.14,0.1,100,rain,0,0,17.3,9.3,100,1013,89,5,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-10-20T04:00:00,21,21,19.5,91.07,0.1,100,rain,0,0,16.9,9.4,100,1014,89,5,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-10-20T05:00:00,22.3,22.3,20.4,89.36,0,0,,0,0,17.3,1.8,88.4,1011.4,67,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T06:00:00,21,21,20,94.02,1.2,100,rain,0,0,11.5,7.6,105.1,1015,89,5,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-10-20T07:00:00,23.7,23.7,20.9,84.42,0,0,,0,0,15.1,1.1,0,1016,89.1,4.1,3,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T08:00:00,24.1,24.1,21.4,85.18,0,0,,0,0,15.5,5.3,91,1015,73.9,4.6,126,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T09:00:00,25.8,25.8,22.1,80.02,0,0,,0,0,15.8,8.1,133,1017,55.7,5.9,356,1.3,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T10:00:00,26.5,26.5,24.5,88.8,0.2,100,rain,0,0,18,11.2,105,1017,89,5,575,2.1,6,30,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-10-20T11:00:00,28.7,31.7,22,67.15,0,0,,0,0,16.6,1.6,120,1014,60.3,4.9,747,2.7,7,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T12:00:00,29,31,20.4,59.95,0,0,rain,0,0,14.8,12.7,112,1015,55.7,5.9,856,3.1,9,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T13:00:00,28.1,30.4,21.2,66.1,0,0,rain,0,0,13.3,14.2,119,1014,55.7,6,865,3.1,9,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T14:00:00,28.4,30.3,20.3,61.21,0,0,,0,0,13,5.7,90,1011.2,60.3,7.8,794,2.9,8,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T15:00:00,28.9,30.1,18.8,54.4,0,0,rain,0,0,13.3,14.6,81,1013,55.7,6,343,1.2,3,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T16:00:00,28.1,29.9,20.4,63.25,0,0,rain,0,0,15.8,11.2,83,1013,55.7,6,163,0.6,2,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T17:00:00,27,28.2,18.9,61.26,0,0,rain,0,0,16.2,6.8,83,1011.2,51,7.9,162,0.6,2,30,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T18:00:00,25.8,25.8,20.4,72.37,0,0,,0,0,13.7,11.2,79,1014.2,55.7,6,49,0.2,0,30,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T19:00:00,24,24,23,94.15,0,0,,0,0,15.8,10.3,70,1016,70.5,6,3,0,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-20T20:00:00,24.5,24.5,21.7,84.41,0,0,rain,0,0,21.6,5.1,70,1014.4,50,5.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T21:00:00,24,24,21.3,84.84,0,0,rain,0,0,24.5,6,64,1017,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T22:00:00,23.9,23.9,22,89.38,0,0,rain,0,0,25.2,6,80,1017,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-20T23:00:00,24.4,24.4,22.1,87.07,0,0,rain,0,0,24.1,5,90,1013.7,50,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T00:00:00,23,23,22,94.11,0.1,100,rain,0,0,16.9,9.4,100,1016,50,6,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-10-21T01:00:00,23,23,22,94.11,0,0,,0,0,17.6,9.4,70,1016,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-21T02:00:00,23.8,23.8,21.7,88.24,0,0,,0,0,15.1,2.2,55,1012.4,34.8,4.4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T03:00:00,23,23,22,94.11,0.1,100,rain,0,0,11.9,9.4,90,1015,68.5,4,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-10-21T04:00:00,23,23,22,94.1,0,0,,0,0,11.9,9.4,110,1015,88,3,0,,0,10,Partially cloudy,partly-cloudy-night,VOHS
"17.4116,78.3987",2022-10-21T05:00:00,23,23,22,94.1,0,0,,0,0,8.3,9.4,60,1016,88,3,0,,0,10,Partially cloudy,partly-cloudy-night,VOHS
"17.4116,78.3987",2022-10-21T06:00:00,23,23,22,94.1,0,0,,0,0,7.9,9.4,100,1016,88,3,0,,0,10,Partially cloudy,partly-cloudy-night,VOHS
"17.4116,78.3987",2022-10-21T07:00:00,24,24,22.1,89.39,0,0,,0,0,10.8,6,84,1017,55.7,3,3,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T08:00:00,24.9,24.9,22.3,85.24,0,0,,0,0,11.5,4.5,102,1016.1,84.4,3.9,126,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T09:00:00,26.9,29.1,22.3,76.11,0,0,,0,0,11.5,8.1,125,1018,89.1,4.9,359,1.3,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T10:00:00,27.9,30.3,21.5,68.17,0,0,,0,0,14,11.9,126,1018,86.4,4.9,576,2.1,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T11:00:00,28.5,30.8,21.1,64.57,0,0,,0,0,15.8,5.2,100,1014.9,78.8,4.4,749,2.7,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T12:00:00,28.9,31.5,21.3,63.45,0,0,,0,0,16.2,6.5,90,1016,83.4,5.7,861,3.1,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T13:00:00,29,31,20.4,59.95,0,0,rain,0,0,15.5,6.8,75,1015.2,50,5.7,899,3.2,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T14:00:00,29.4,31.8,20.9,60.54,0,0,,0,0,15.8,5.5,105,1012.5,54.6,4.8,840,3,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T15:00:00,26.4,26.4,20.3,69.31,0,0,rain,0,0,17.3,26,84,1014,89.1,5.7,463,1.7,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T16:00:00,25,25,20.9,77.78,0,0,rain,0,0,20.2,10.1,64,1015,89.1,5.6,171,0.6,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T17:00:00,25.1,25.1,20.5,75.61,0,0,rain,0,0,22.3,8.1,63,1012.9,89.1,4.8,129,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T18:00:00,24.9,24.9,21.1,79.89,0,0,,0,0,27,8.3,48,1016,55.7,5.7,87,0.3,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T19:00:00,24,24,21.1,84.09,0,0,,0,0,29.2,9.9,56,1017.2,36.6,5.7,4,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T20:00:00,24.1,24.1,20.8,81.86,0,0,,0,0,29.2,7.4,40,1016.6,60.3,4.8,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T21:00:00,23.9,23.9,20.1,79.4,0,0,,0,0,27,11.3,50,1019,55.7,5.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T22:00:00,23,23,19.1,78.92,0,0,,0,0,24.5,8.2,43,1019,55.7,5.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-21T23:00:00,22.5,22.5,19.1,81.28,0,0,,0,0,21.2,2.2,55,1015.3,51.8,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T00:00:00,21.5,21.5,18.5,83.05,0,0,,0,0,18.4,8.5,65,1018,89,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-22T01:00:00,21.5,21.5,18.5,83.05,0,0,,0,0,17.3,9.4,40,1017,89,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-22T02:00:00,20.9,20.9,18.8,88.05,0,0,,0,0,15.1,1.3,40,1014.5,59.4,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T03:00:00,21,21,18,82.99,0,0,,0,0,14.8,9.4,40,1016,89,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-22T04:00:00,21.1,21.1,18.1,83,0,0,,0,0,16.9,9.4,40,1015,90,4,0,,0,10,Partially cloudy,partly-cloudy-night,43128599999
"17.4116,78.3987",2022-10-22T05:00:00,20.9,20.9,17.1,78.86,0,0,,0,0,17.6,5,45,1014.2,44.2,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T06:00:00,20,20,17,82.87,0,0,,0,0,20.2,9.4,40,1018,89,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-22T07:00:00,21.9,21.9,17.1,73.96,0,0,,0,0,20.9,7.9,22,1018.2,30.9,5.7,3,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T08:00:00,24.2,24.2,16.6,62.58,0,0,,0,0,27,11.4,32,1017.5,30.9,4.8,131,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T09:00:00,25.8,25.8,16.4,56.34,0,0,,0,0,27,17.8,42,1019.2,27.7,5.9,369,1.3,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T10:00:00,26,26,15.5,52.42,0,0,,0,0,27,17.8,49,1019,27.7,6,590,2.1,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T11:00:00,27.5,27.8,16,49.53,0,0,,0,0,25.2,12.9,33,1016.8,27.7,7.8,764,2.8,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T12:00:00,27.9,27.8,14.4,43.87,0,0,,0,0,23.4,15,26,1017,27.7,6,877,3.2,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T13:00:00,28,27.9,14.3,43.1,0,0,,0,0,22.7,15.3,31,1016,27.7,6,923,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T14:00:00,28.5,28.2,14.2,41.7,0,0,,0,0,22.7,11.7,51,1013.3,27.7,7.8,888,3.2,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T15:00:00,28,27.9,14.2,42.89,0,0,,0,0,23,15.3,24,1015,27.7,6,778,2.8,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T16:00:00,27,27.1,14.1,45.26,0,0,,0,0,23,16.6,51,1015,27.7,6,602,2.2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T17:00:00,26.1,26.1,14,47.41,0,0,,0,0,24.5,8.2,39,1013.9,18.6,7.9,379,1.4,4,10,Clear,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T18:00:00,24,24,13.4,51.65,0,0,,0,0,27.4,9.9,24,1016,30.9,6,138,0.5,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T19:00:00,23.1,23.1,14.1,57.19,0,0,,0,0,29.9,6.2,357,1017,30.9,5.9,4,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T20:00:00,21.2,21.2,15,67.55,0,0,,0,0,31,2.7,40,1016.8,30.9,4.9,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T21:00:00,21.1,21.1,15,67.97,0,0,,0,0,30.2,4.2,16.4,1019,30.9,5.9,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T22:00:00,20.3,20.3,15.9,75.67,0,0,,0,0,28.8,4.7,30,1019,30.9,5.9,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-22T23:00:00,20.4,20.4,16.3,77.26,0,0,,0,0,27.7,2.7,30,1016.1,50,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T00:00:00,22,22,15,64.5,0,0,,0,0,26.3,11.2,30,1018,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-23T01:00:00,21.5,21.5,15.5,68.68,0,0,,0,0,28.4,7.6,357.6,1016,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-23T02:00:00,19.5,19.5,16.4,82.43,0,0,,0,0,26.6,1.8,357.1,1013.5,50,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T03:00:00,20,20,15,72.94,0,0,,0,0,25.2,7.6,350,1015,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-23T04:00:00,19.5,19.5,13.5,68.4,0,0,,0,0,29.9,8.4,5,1015,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-23T05:00:00,18,18,15.2,84.06,0,0,,0,0,28.1,2.2,15,1013.5,50,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T06:00:00,19.5,19.5,16.5,82.81,0,0,,0,0,24.1,8.4,350,1016,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-23T07:00:00,20.9,20.9,15.3,70.2,0,0,,0,0,28.1,5.8,332,1017,12,4.9,3,0,0,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T08:00:00,23.5,23.5,15.7,61.62,0,0,,0,0,32.4,7.1,355,1016.3,16.8,4.8,139,0.5,1,10,Clear,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T09:00:00,25,25,14.4,51.68,0,0,,0,0,35.6,10.7,354,1018.8,6.6,5.7,384,1.4,4,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T10:00:00,26.1,26.1,12.5,42.98,0,0,,0,0,46.4,11.6,12,1018,6.6,5.8,613,2.2,6,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T11:00:00,27.4,27,11.8,38.07,0,0,,0,0,37.1,16,38,1015.1,27.6,7.7,792,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T12:00:00,28,27.4,11.6,36.1,0,0,,0,0,25.9,16,12,1016,6.6,5.9,905,3.3,9,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T13:00:00,28,27.4,11.4,35.75,0,0,,0,0,23.4,12.9,19,1014.2,6.6,6,943,3.4,9,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T14:00:00,28.5,27.7,10.7,33.05,0,0,,0,0,23.8,13.3,41,1011.3,27.6,7.8,899,3.2,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T15:00:00,28.1,27.3,10.7,33.79,0,0,,0,0,24.1,18.5,19,1013,6.6,6,785,2.8,8,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T16:00:00,27.1,26.8,11.6,38.1,0,0,,0,0,23.8,18.1,2,1013,6.6,6,608,2.2,6,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T17:00:00,26.1,26.1,11.7,40.57,0,0,,0,0,25.2,8.5,44,1012.1,14.6,5.1,382,1.4,4,10,Clear,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T18:00:00,24.1,24.1,11.6,45.53,0,0,,0,0,26.6,8.4,344,1014,6.6,6,138,0.5,0,10,Clear,clear-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T19:00:00,22.2,22.2,13.3,56.98,0,0,,0,0,32.4,8.1,342,1015,6.6,5.9,3,0,0,10,Clear,clear-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T20:00:00,21.4,21.4,15,66.99,0,0,,0,0,34.9,4.4,360,1014.2,14.2,4.9,0,,0,10,Clear,clear-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T21:00:00,20.3,20.3,15.1,72.31,0,0,,0,0,34.2,6,327,1016,6.6,5.9,0,,0,10,Clear,clear-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-23T22:00:00,21.5,21.5,13.5,60.25,0,0,,0,0,32,9.4,335,1015,27.6,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-23T23:00:00,18.9,18.9,14.3,74.63,0,0,,0,0,29.9,1.3,270,1012.9,14.2,4.2,0,,0,10,Clear,clear-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-24T00:00:00,18.5,18.5,13,70.28,0,0,,0,0,22.7,10.2,275,1014,27.6,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-24T01:00:00,17.5,17.5,13,74.84,0,0,,0,0,23,11.2,270,1013,27.6,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-24T02:00:00,17.1,17.1,13.6,80.05,0,0,,0,0,24.1,2.7,270,1011.6,14.2,4.2,0,,0,10,Clear,clear-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-24T03:00:00,17,17,13,77.31,0,0,,0,0,25.2,11.2,270,1013,27.6,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-24T04:00:00,17,17,13.5,79.8,0,0,,0,0,28.8,11.2,270,1013,27.6,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-24T05:00:00,15.7,15.7,13.2,85.14,0,0,,0,0,32.8,1.8,280,1011.5,14.2,4.1,0,,0,10,Clear,clear-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-24T06:00:00,16.5,16.5,15.5,93.82,0,0,,0,0,31.3,13,290,1014,27.6,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-10-24T07:00:00,20.7,20.7,14.5,67.65,0,0,,0,0,29.9,6.4,325,1015,6.6,4.9,3,0,0,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-24T08:00:00,22.6,22.6,15,62.07,0,0,,0,0,29.2,4.8,298,1013.6,36.9,4.8,136,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-24T09:00:00,25.8,25.8,13.7,47.12,0,0,,0,0,25.2,11.7,338,1015.2,6.6,5.9,382,1.4,4,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-24T10:00:00,26.9,26.9,12.5,40.87,0,0,,0,0,25.9,10.4,334,1014.2,6.6,5.9,612,2.2,6,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-24T11:00:00,28,27.3,10.7,34.11,0,0,,0,0,24.8,9.6,359,1012,44.6,7.8,794,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-24T12:00:00,28,27.3,10.5,33.62,0,0,,0,0,23.8,15.6,344,1013,27.7,6,908,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-10-24T13:00:00,28,27.4,11.3,35.41,0,0,,0,0,22.7,11.1,341,1012,27.7,6,942,3.4,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
