,Time,Date,DC total voltage (v),DC total current(A),AC total voltage (v),AC Output Frequency R(Hz),temp,dew,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,Daily Generation (Active)(kWh)
836,8,190,2631.366666666667,69.1,741.8666666666667,49.905833333333334,22.4,22.3,99.55,0.0,37.1,10.7,296.0,1004.0,100.0,4.9,100,27.7
837,9,190,2583.263636363636,34.599999999999994,737.4363636363637,50.01454545454545,22.4,22.1,98.69,0.0,37.1,13.7,287.0,1003.2,100.0,4.9,82,29.5
838,10,190,1762.9307692307693,10.4,733.2846153846153,50.01692307692308,23.0,22.4,96.02,0.0,37.1,10.5,286.0,1003.3,100.0,3.6,64,29.8
839,11,190,1560.85,1.6,734.45,50.0275,20.6,20.4,99.11,0.0,37.1,9.1,304.0,1005.0,100.0,3.9,26,29.8
840,0,191,2562.541666666667,25.900000000000002,726.0,50.04416666666666,21.2,21.1,99.57,0.0,40.7,10.1,294.0,1007.0,100.0,3.1,1,1.3
841,1,191,2593.6272727272726,45.5,732.4,50.04363636363637,22.2,21.5,95.81,0.0,37.1,11.5,281.0,1005.4,100.0,4.0,5,3.5
842,2,191,2661.2166666666667,97.69999999999999,732.0166666666667,50.030833333333334,21.3,21.1,99.11,0.0,40.7,11.2,287.0,1008.0,100.0,4.0,19,8.7
843,3,191,2642.418181818182,142.6,736.0636363636363,50.00454545454545,22.3,22.1,99.12,0.0,46.4,13.6,296.0,1008.0,100.0,5.0,51,16.6
844,4,191,2621.1454545454544,145.7,728.9818181818182,49.93454545454545,25.0,23.0,88.85,0.7,40.7,11.5,280.0,1005.1,100.0,4.5,68,24.7
845,5,191,2621.4833333333336,110.0,729.6,50.01083333333333,24.1,23.9,98.26,0.0,55.4,13.2,286.0,1007.0,100.0,5.0,73,30.9
846,6,191,2612.4750000000004,80.4,748.7,50.05583333333333,23.3,22.1,93.29,0.0,46.4,15.0,278.0,1007.0,100.0,5.0,34,35.0
847,7,191,2643.427272727273,111.10000000000001,759.0090909090909,49.98363636363637,24.0,22.5,91.59,0.0,46.4,9.5,271.0,1004.3,100.0,4.4,45,41.1
848,8,191,2640.491666666667,81.1,758.9333333333333,50.080000000000005,22.3,22.2,99.57,0.0,50.0,15.4,286.0,1005.0,100.0,4.9,97,45.8
849,9,191,2617.0363636363636,53.300000000000004,756.3454545454546,49.99454545454546,22.3,21.3,94.08,0.0,46.4,13.9,296.0,1005.0,100.0,4.9,114,48.6
850,10,191,2549.183333333333,26.200000000000003,735.275,49.9275,23.8,22.4,91.68,0.0,65.9,9.8,268.0,1002.2,100.0,4.3,76,50.0
851,11,191,2008.1636363636362,6.6000000000000005,723.6818181818182,49.946363636363635,22.1,22.1,100.0,0.0,37.1,12.5,276.0,1006.0,100.0,4.9,28,50.1
852,0,192,2561.4416666666666,28.599999999999998,717.775,50.028333333333336,20.3,20.3,100.0,0.0,46.4,15.1,274.0,1007.0,100.0,3.0,1,1.3
853,1,192,2640.909090909091,63.5,741.5272727272727,50.06272727272728,21.9,21.4,97.23,3.0,46.4,13.5,256.0,1005.2,100.0,3.5,10,4.8
854,2,192,2621.8727272727274,55.0,736.2545454545455,50.041818181818186,21.3,21.2,99.54,0.0,46.4,16.6,274.0,1007.0,100.0,3.1,46,7.9
855,3,192,2669.136363636364,100.10000000000001,739.1727272727273,50.00727272727273,21.3,21.3,100.0,0.0,46.4,16.6,283.0,1007.0,100.0,4.0,23,13.1
856,4,192,2586.7699999999995,38.3,712.14,50.3,22.7,22.1,96.96,2.0,65.5,23.9,303.0,1005.0,100.0,3.9,42,15.6
857,5,192,2663.1,46.300000000000004,732.8272727272727,50.06818181818182,21.3,21.3,100.0,0.0,55.4,17.9,286.0,1006.8,100.0,4.0,49,18.1
858,6,192,2600.1833333333334,54.4,763.8666666666667,49.95083333333333,21.3,21.3,100.0,0.0,55.4,17.9,279.0,1006.0,100.0,3.1,40,20.9
859,7,192,,0.0,,,22.2,21.4,95.18,3.0,65.2,20.0,281.0,1004.0,100.0,3.6,50,
860,8,192,,0.0,,,21.3,21.3,100.0,0.0,46.4,14.0,283.0,1005.0,100.0,2.3,40,
861,9,192,2649.3,4.300000000000001,767.5,49.992000000000004,21.3,21.3,100.0,0.0,46.4,13.6,279.0,1004.8,100.0,2.1,44,21.1
862,10,192,2488.7090909090907,13.2,735.1090909090908,50.02,22.1,21.7,97.22,7.0,51.8,13.9,273.0,1003.0,100.0,4.0,26,21.7
863,11,192,1812.5466666666666,7.4,722.2066666666667,50.04333333333333,21.3,20.4,94.88,0.0,57.6,11.9,269.0,1005.0,100.0,4.0,9,21.8
864,0,193,2561.8727272727274,29.099999999999998,727.9181818181818,49.99909090909091,20.3,20.3,100.0,0.0,55.4,18.3,269.0,1003.8,100.0,4.9,2,1.4
865,1,193,2618.3,55.0,718.225,50.04583333333333,22.1,21.1,94.0,0.0,40.2,20.4,254.0,1002.1,100.0,4.4,29,4.3
866,2,193,2606.545454545455,57.2,711.4818181818182,50.01636363636364,21.1,21.1,100.0,0.0,42.9,24.5,260.0,1004.0,100.0,5.7,16,7.3
867,3,193,2584.581818181818,42.49999999999999,717.9,50.02818181818182,21.3,21.1,99.11,0.0,43.5,25.0,260.0,1004.0,100.0,5.7,74,9.4
868,4,193,2653.133333333333,77.39999999999999,721.0166666666667,49.94583333333333,22.2,21.2,93.95,0.2,41.0,21.6,272.0,1002.2,100.0,4.8,40,13.6
869,5,193,2644.9545454545455,63.8,723.9545454545455,50.01272727272727,21.3,21.1,99.11,0.0,39.3,21.1,277.0,1003.8,100.0,5.7,38,17.2
870,6,193,2619.866666666667,54.2,743.0083333333333,50.04916666666667,21.3,21.1,99.11,0.0,39.9,21.1,279.0,1003.0,100.0,4.9,58,20.1
871,7,193,2607.725,49.900000000000006,749.3333333333333,49.9975,22.1,21.4,95.82,0.0,39.9,19.7,265.0,1000.8,100.0,4.4,35,22.8
872,8,193,2620.025,23.8,747.1,50.00125,21.3,21.3,100.0,0.0,36.3,17.8,278.0,1002.0,100.0,4.9,37,24.1
873,9,193,2556.1,8.6,737.7333333333333,49.97666666666667,21.1,21.1,100.0,0.0,36.3,17.6,279.0,1001.8,100.0,4.9,24,24.5
874,10,193,2539.02,9.9,740.8100000000001,50.038,21.9,21.3,96.42,0.0,72.7,17.1,266.0,1000.1,100.0,4.3,21,24.9
875,11,193,1763.825,5.6,730.725,50.03,21.1,21.1,100.0,0.0,44.6,13.4,287.0,1002.8,100.0,4.8,5,25.0
876,0,194,2593.772727272727,49.7,723.3272727272727,50.052727272727275,21.2,21.0,98.68,0.0,67.7,17.9,287.0,1002.0,90.7,5.9,2,3.2
877,1,194,2634.075,109.8,729.5,50.04333333333333,23.5,21.2,86.66,0.0,65.2,13.1,271.0,1000.6,90.7,4.6,18,9.0
878,2,194,2669.62,136.1,734.0,50.059000000000005,23.1,21.9,93.3,0.0,37.1,15.1,289.0,1003.0,90.7,5.0,26,16.5
879,3,194,2618.4363636363637,161.39999999999998,749.3545454545455,50.00454545454545,24.1,22.7,92.11,0.0,30.7,12.2,289.0,1003.0,90.7,5.0,27,25.4
880,4,194,2663.9416666666666,135.2,750.3,50.01500000000001,25.0,21.3,80.12,0.0,64.8,22.4,296.0,1000.6,95.3,4.5,36,33.1
881,5,194,2698.7454545454543,136.0,758.8909090909091,49.97909090909091,22.2,21.9,98.22,0.0,37.1,15.3,280.0,1003.0,100.0,4.9,77,41.0
882,6,194,2669.509090909091,96.5,769.790909090909,50.14818181818182,22.1,22.0,99.12,0.0,37.1,13.7,277.0,1002.8,100.0,4.0,215,46.4
883,7,194,2677.675,123.6,773.3583333333333,49.9375,23.6,21.8,89.84,0.5,37.1,15.3,274.0,1000.1,100.0,4.0,201,53.3
884,8,194,2642.6,60.800000000000004,764.709090909091,49.9,22.2,22.1,99.12,0.0,37.1,15.3,279.0,1001.8,100.0,4.9,182,56.6
885,9,194,2624.975,63.4,760.9083333333334,49.85583333333333,22.3,21.1,93.24,0.0,37.1,15.3,270.0,1001.0,100.0,4.9,285,60.0
886,10,194,2712.163636363636,23.6,748.5090909090909,50.44909090909091,24.1,21.9,87.79,0.0,67.0,14.8,281.0,998.8,95.3,4.8,262,61.5
887,11,194,2128.925,8.8,743.4333333333334,50.028333333333336,22.3,22.0,98.24,0.0,37.1,12.2,269.0,1001.0,90.7,5.7,88,61.7
888,0,195,2610.8583333333336,60.400000000000006,706.4083333333333,50.024166666666666,22.2,21.9,98.24,0.0,37.1,15.3,269.0,1004.0,57.3,4.9,7,3.4
889,1,195,2636.7166666666667,85.1,731.1416666666667,50.03583333333333,23.7,21.6,88.11,0.0,37.1,16.0,274.0,1003.1,75.9,4.6,64,7.9
890,2,195,2639.1818181818185,110.2,729.5727272727272,50.00636363636364,24.1,22.9,92.93,0.0,40.7,11.2,279.0,1006.0,90.7,5.0,117,14.0
891,3,195,2635.9888888888886,106.7,734.2222222222222,49.94777777777777,24.1,22.0,88.17,0.0,55.4,15.4,279.0,1006.0,90.0,5.0,123,20.0
892,4,195,2602.5666666666666,51.9,742.3333333333333,49.99333333333334,26.6,22.2,76.88,0.0,53.6,25.3,308.0,1003.8,93.7,4.5,304,33.2
893,5,195,2590.98,173.49999999999997,739.51,49.937,26.1,22.9,82.12,0.0,54.0,15.5,286.0,1005.0,89.1,5.0,806,44.5
894,6,195,2534.7999999999997,251.70000000000002,754.6090909090909,49.98,26.0,23.0,83.57,0.0,53.3,9.4,270.0,1005.0,89.1,5.0,843,58.6
895,7,195,2608.3230769230768,156.60000000000002,744.4384615384615,49.8423076923077,27.6,22.2,72.37,0.0,48.6,13.6,258.0,1002.7,89.1,4.7,693,66.6
896,8,195,2660.125,88.5,747.6166666666667,49.94416666666667,26.2,22.9,82.13,0.0,47.5,9.2,266.0,1004.8,89.1,5.1,625,71.4
897,9,195,2597.0272727272727,90.0,759.2727272727273,50.01090909090909,26.2,22.9,81.78,0.0,49.0,10.4,251.0,1004.0,89.1,6.0,578,76.4
898,10,195,2558.5499999999997,42.3,745.8083333333334,50.02916666666667,28.3,21.9,68.39,0.0,49.0,11.7,269.0,1000.1,82.2,4.5,528,78.7
899,11,195,2150.281818181818,9.3,732.909090909091,50.0,26.0,22.8,82.44,0.0,43.9,11.2,250.0,1004.0,89.1,5.9,311,79.0
900,0,196,2654.745454545455,62.50000000000001,736.2272727272727,50.040000000000006,22.1,21.9,98.66,0.0,49.0,10.7,267.0,1006.0,89.1,5.0,18,4.4
901,1,196,2608.0333333333333,155.3,739.4083333333333,49.9925,24.9,22.5,86.83,0.0,46.4,12.1,250.0,1004.4,84.4,5.0,123,12.9
902,2,196,2542.0636363636363,266.2,743.5272727272728,49.98090909090909,24.2,22.9,92.51,0.0,42.5,13.0,269.0,1007.0,55.7,6.0,359,25.9
903,3,196,2496.9,351.5,752.075,50.02666666666667,26.1,23.0,83.22,0.0,39.2,14.3,269.0,1007.0,55.7,6.0,560,41.7
904,4,196,2454.909090909091,332.3,754.1181818181819,50.027272727272724,28.3,23.4,74.79,0.0,37.8,22.7,299.0,1003.9,69.5,5.1,601,58.2
905,5,196,2600.3785714285714,286.5,742.9714285714285,50.082142857142856,27.2,23.9,81.9,0.0,37.1,13.3,260.0,1006.0,55.7,6.0,686,73.2
906,6,196,2538.1181818181817,188.10000000000002,755.8818181818182,50.01818181818182,28.1,23.9,77.57,0.0,35.3,12.5,269.0,1006.0,55.7,6.0,802,84.0
907,7,196,2527.3416666666667,240.5,758.9416666666667,50.0275,29.3,22.9,68.45,0.0,32.8,10.4,273.0,1002.8,89.1,5.1,742,96.4
908,8,196,2564.7636363636366,134.1,752.0454545454545,50.04545454545455,28.2,23.9,77.23,0.0,31.3,9.4,270.0,1005.0,55.7,6.0,683,104.2
909,9,196,2579.9636363636364,90.20000000000002,749.7545454545455,49.95,28.1,23.9,77.57,0.0,31.3,11.1,242.0,1004.0,55.7,6.0,431,109.2
910,10,196,2555.7769230769236,56.099999999999994,757.2923076923078,49.96153846153846,28.2,23.1,73.74,0.0,31.0,9.8,256.0,1002.5,89.1,5.1,293,112.0
911,11,196,2102.1363636363635,10.6,736.3545454545455,49.99727272727273,26.2,23.8,86.48,0.0,30.2,7.4,229.0,1005.0,89.1,6.0,248,112.5
912,0,197,2525.7083333333335,33.699999999999996,736.5999999999999,49.98166666666666,22.1,22.0,99.12,0.0,47.2,9.0,276.0,1007.0,98.4,5.0,3,1.6
913,1,197,2639.1181818181817,91.0,743.9363636363637,49.99727272727273,23.3,22.0,92.8,0.0,43.9,7.3,322.0,1005.2,98.4,4.6,26,6.4
914,2,197,2632.6416666666664,147.5,740.05,50.0725,23.3,23.0,98.25,0.0,44.3,11.8,296.0,1008.0,90.7,5.0,86,14.7
915,3,197,2622.7454545454543,146.9,733.3727272727274,50.05,24.1,23.9,98.26,0.0,33.5,10.1,279.0,1007.0,89.1,5.9,203,23.0
916,4,197,2621.775,144.5,716.825,49.9,25.9,23.2,84.98,0.0,39.6,10.1,281.0,1005.2,93.7,4.9,191,31.2
917,5,197,2599.018181818182,90.1,729.5727272727272,50.027272727272724,25.2,23.9,92.17,0.0,33.5,10.1,278.0,1007.0,98.4,5.0,243,36.1
918,6,197,2630.225,101.7,744.2416666666667,50.04,26.1,23.9,87.23,0.0,34.9,9.1,303.0,1007.0,98.4,5.0,403,41.5
919,7,197,2607.775,105.1,747.0666666666666,50.056666666666665,27.1,23.9,82.62,0.0,33.5,7.8,347.0,1004.3,98.4,4.5,393,47.0
920,8,197,2597.5272727272722,80.0,743.2181818181818,49.93636363636363,26.3,23.9,86.87,0.0,32.0,9.7,305.0,1006.0,98.4,5.0,297,51.3
921,9,197,2572.358333333333,68.9,747.3083333333334,49.9775,26.3,23.9,86.48,0.0,33.5,12.2,296.0,1005.8,98.4,5.0,234,55.1
922,10,197,2386.145454545455,19.999999999999996,740.190909090909,49.96454545454546,27.0,23.1,79.62,0.0,34.2,5.1,348.0,1003.0,98.4,5.0,138,56.1
923,11,197,1612.5666666666668,4.9,724.9083333333334,50.00833333333333,23.5,23.0,96.96,0.0,30.6,6.9,332.0,1006.0,98.4,5.0,79,56.1
924,0,198,2604.6454545454544,47.699999999999996,696.4545454545455,49.95727272727272,22.1,21.1,94.07,0.0,49.0,9.4,269.0,1007.8,90.7,4.9,2,2.9
925,1,198,2640.15,101.0,698.4916666666667,49.96,23.4,22.1,92.85,0.0,46.4,10.2,268.0,1006.1,95.3,4.4,12,8.3
926,2,198,2636.3272727272724,146.7,698.8363636363637,49.92545454545454,24.3,22.1,87.26,0.0,45.0,11.0,269.0,1009.0,90.7,4.9,31,16.5
927,3,198,2584.0090909090904,228.3,708.0454545454545,49.92727272727273,24.1,23.9,99.13,0.0,46.4,13.3,286.0,1009.0,89.8,5.7,56,29.6
928,4,198,2614.8250000000003,208.7,712.5333333333333,50.12833333333333,26.6,24.1,86.35,0.0,46.1,11.1,277.0,1006.7,89.1,4.8,185,41.1
929,5,198,2587.6749999999997,209.5,715.675,49.99166666666667,25.3,23.0,87.15,0.0,43.9,12.2,288.0,1006.3,89.1,5.9,629,52.6
930,6,198,2585.609090909091,186.79999999999998,720.9,49.97818181818182,26.1,23.9,87.23,0.0,43.2,13.2,304.0,1008.0,89.1,5.9,888,63.2
931,7,198,2584.6,207.7,716.1333333333333,49.906666666666666,26.7,24.1,85.95,0.0,41.4,9.1,272.0,1004.9,93.7,4.9,734,75.0
932,8,198,2604.4384615384615,123.89999999999999,706.1153846153846,49.966153846153844,26.1,23.9,87.23,0.0,38.9,11.2,271.0,1007.0,89.1,5.9,598,80.8
933,9,198,2624.015384615385,104.8,715.3615384615384,49.91538461538461,24.4,23.0,91.71,0.0,40.0,7.3,270.0,1006.8,98.4,5.0,685,86.0
934,10,198,2543.2090909090907,35.0,734.8545454545455,49.99909090909091,25.6,24.1,91.32,0.5,38.9,8.8,285.0,1004.8,89.1,4.6,571,88.0
935,11,198,2097.3,1.0,737.7,50.04,23.4,22.9,96.98,0.0,37.8,7.6,277.0,1008.0,89.1,5.0,325,88.0
936,0,199,,0.0,,,22.2,21.9,98.24,0.0,40.7,8.3,268.0,1010.0,36.6,6.0,18,
937,1,199,,0.0,,,24.9,22.6,86.65,0.0,39.6,7.2,268.0,1007.8,41.3,5.1,185,
938,2,199,,0.0,,,24.9,22.7,87.52,0.0,37.1,9.1,250.0,1010.0,50.0,6.0,405,
939,3,199,,0.0,,,25.1,22.7,86.37,0.0,35.6,9.3,266.0,1010.0,50.0,6.0,629,
940,4,199,,0.0,,,27.4,22.8,75.66,0.0,32.0,10.9,264.0,1007.8,68.4,5.1,793,
941,5,199,,0.0,,,27.1,23.6,80.81,0.0,40.7,11.1,266.0,1010.0,50.0,6.0,929,
942,6,199,,0.0,,,27.2,23.6,80.48,0.0,27.4,11.2,266.0,1009.0,50.0,6.0,969,
943,7,199,,0.0,,,29.3,23.2,69.38,0.0,38.9,9.9,257.0,1005.7,54.6,5.1,752,
944,8,199,,0.0,,,28.3,23.7,76.24,0.0,38.9,12.7,285.0,1007.8,50.0,6.0,404,
945,9,199,,0.0,,,28.1,23.7,76.89,0.0,28.1,7.2,260.0,1007.8,50.0,6.0,426,
946,10,199,,0.0,,,29.4,23.3,69.89,0.0,28.8,7.7,248.0,1004.7,54.8,5.1,420,
947,11,199,,0.0,,,27.0,22.9,78.09,0.0,29.5,6.9,265.0,1007.0,50.0,6.0,202,
948,0,200,,0.0,,,23.1,22.9,98.7,0.0,33.5,9.0,287.0,1010.0,30.9,6.0,18,
949,1,200,,0.0,,,25.5,23.2,87.21,0.0,33.5,9.4,313.0,1007.9,35.7,5.1,186,
950,2,200,,0.0,,,25.1,23.0,87.91,0.0,38.9,11.0,298.0,1011.0,50.0,6.0,402,
951,3,200,,0.0,,,26.2,23.0,82.5,0.0,38.9,11.0,297.0,1011.0,50.0,6.0,605,
952,4,200,,0.0,,,29.0,23.8,73.62,0.0,25.6,8.0,310.0,1008.3,68.4,5.1,776,
953,5,200,,0.0,,,28.1,23.9,77.57,0.0,25.2,9.6,297.0,1010.0,50.0,6.0,902,
954,6,200,,0.0,,,28.3,23.9,76.92,0.0,25.9,11.0,309.0,1009.0,50.0,6.0,966,
955,7,200,,0.0,,,30.7,23.4,65.15,0.0,25.2,10.3,288.0,1005.4,63.8,7.8,932,
956,8,200,,0.0,,,31.0,23.0,62.5,0.0,25.9,22.3,285.0,1007.0,50.0,6.0,871,
957,9,200,,0.0,,,28.4,23.8,75.94,0.0,24.5,9.3,281.0,1007.0,50.0,6.0,637,
958,10,200,,0.0,,,30.4,23.3,65.82,0.0,24.8,7.3,289.0,1004.1,54.6,7.9,386,
959,11,200,,0.0,,,28.2,22.9,73.04,0.0,22.7,6.2,287.0,1007.0,50.0,6.0,209,
960,0,201,,0.0,,,23.2,23.0,98.7,0.0,37.8,9.1,306.0,1010.0,86.1,5.0,9,
961,1,201,,0.0,,,25.3,21.8,81.2,0.0,36.7,10.1,271.0,1007.8,84.6,4.6,97,
962,2,201,2578.016666666667,105.4,702.25,50.1,25.1,22.9,87.52,0.0,36.4,12.8,299.0,1010.0,89.1,5.9,174,23.4
963,3,201,2556.741666666667,261.9,708.2583333333333,50.038333333333334,25.3,22.9,86.78,0.0,35.6,11.2,326.0,1010.0,89.1,6.0,364,37.3
964,4,201,2486.0636363636363,338.7,702.0,49.942727272727275,27.7,22.2,72.29,0.0,34.9,8.0,276.0,1007.0,75.2,5.1,468,53.1
965,5,201,2482.5636363636363,302.4,711.1545454545455,49.99363636363637,27.3,23.8,81.19,0.0,35.3,10.1,300.0,1009.0,89.1,6.0,573,68.2
966,6,201,2499.923076923077,326.4,718.8923076923077,50.02538461538462,27.3,22.9,76.77,0.0,33.8,10.0,335.0,1008.8,89.1,6.0,667,85.6
967,7,201,2522.3545454545456,243.99999999999997,704.7636363636364,49.92272727272727,28.9,22.7,69.2,0.0,33.1,9.8,307.0,1005.8,89.1,5.1,553,99.4
968,8,201,2598.0416666666665,174.5,696.2583333333333,50.00416666666666,27.3,22.9,77.11,0.0,30.2,10.0,310.0,1008.0,89.1,6.0,172,109.0
969,9,201,2580.690909090909,76.7,710.0,50.03090909090909,26.4,22.9,81.06,0.0,30.2,8.1,327.0,1008.0,89.1,6.0,113,113.2
970,10,201,2545.390909090909,53.7,688.1363636363636,49.99090909090909,27.4,22.1,73.0,0.0,31.0,7.8,293.0,1005.1,93.7,5.1,105,116.1
971,11,201,2062.4583333333335,11.2,684.75,50.00083333333333,26.2,22.9,81.76,0.0,25.2,5.2,315.0,1008.0,89.1,6.0,70,116.5
972,0,202,2543.627272727273,20.599999999999998,702.190909090909,49.947272727272725,23.1,23.1,99.55,0.0,29.5,7.2,287.0,1010.0,100.0,4.0,14,0.9
973,1,202,2608.4083333333333,61.8,709.125,49.95166666666666,24.0,23.1,95.0,1.0,35.3,6.7,270.0,1008.0,100.0,3.9,90,4.2
974,2,202,2582.254545454545,29.1,688.0090909090909,49.98181818181818,22.2,22.1,99.57,0.0,35.3,10.0,286.0,1011.0,100.0,3.0,233,5.5
975,3,202,2632.6249999999995,104.8,691.425,49.98666666666667,23.1,22.9,98.67,0.0,31.0,9.7,290.0,1010.2,100.0,3.9,435,11.1
976,4,202,2626.1545454545453,145.4,698.3272727272727,49.97,24.1,22.2,89.39,9.0,29.2,7.2,270.0,1008.0,100.0,3.9,510,19.0
977,5,202,2624.5333333333333,91.0,693.1333333333333,50.01583333333334,23.9,23.9,99.57,0.0,25.9,9.9,278.0,1009.8,100.0,4.8,539,24.1
978,6,202,2564.8454545454547,26.4,700.1272727272727,50.094545454545454,22.4,22.1,98.24,0.0,26.6,6.8,279.0,1008.8,100.0,2.4,332,25.5
979,7,202,2566.5666666666666,25.5,703.7166666666666,50.06666666666666,22.7,22.1,96.28,27.0,30.2,4.9,320.0,1006.2,100.0,3.1,71,26.6
980,8,202,2561.1583333333333,19.9,696.4166666666666,50.004999999999995,21.4,21.2,98.66,0.0,31.0,8.3,300.0,1007.0,100.0,3.0,25,27.5
981,9,202,2164.472727272727,10.299999999999999,707.4727272727273,49.98636363636364,22.2,21.2,94.09,0.0,31.0,3.2,270.0,1007.8,100.0,3.9,21,27.8
982,10,202,1691.8909090909092,4.5,702.0727272727273,50.25909090909091,22.3,21.6,96.09,18.0,32.4,4.6,267.0,1006.2,99.3,2.7,13,27.8
983,11,202,1866.6857142857143,2.4000000000000004,698.8714285714286,50.199999999999996,21.1,21.1,100.0,0.0,34.6,5.4,285.0,1008.0,100.0,3.0,9,27.9
984,0,203,2626.6583333333338,63.9,698.4916666666667,49.94916666666666,22.0,21.9,99.12,0.0,36.7,7.2,288.0,1008.8,100.0,3.7,1,3.6
985,1,203,2637.927272727273,98.60000000000001,699.2727272727271,49.84727272727273,22.6,21.4,93.21,0.0,37.8,7.2,271.0,1006.9,95.3,4.4,10,9.1
986,2,203,2629.163636363636,129.5,693.1090909090909,49.95181818181818,23.1,23.0,99.12,0.0,37.4,12.2,296.0,1009.0,90.7,4.9,14,16.3
987,3,203,2645.5333333333333,125.00000000000001,695.9333333333333,50.0325,23.2,23.0,98.7,0.0,33.8,12.7,288.0,1009.0,90.7,5.8,31,23.2
988,4,203,2596.672727272727,215.7,701.790909090909,50.07909090909091,24.9,22.9,88.69,0.0,34.6,8.0,270.0,1007.0,95.3,4.9,55,34.3
989,5,203,2628.6083333333336,188.4,701.7583333333333,50.02,24.1,23.1,94.15,0.0,36.4,14.3,297.0,1008.8,90.7,5.9,179,44.9
990,6,203,2611.7090909090907,193.0,717.5818181818182,49.941818181818185,24.3,23.1,92.94,0.0,37.8,12.8,291.0,1007.8,100.0,5.9,158,55.6
991,7,203,2613.6,188.4,708.1583333333333,49.931666666666665,25.9,23.2,85.09,0.0,38.9,10.1,314.0,1005.1,98.4,4.9,158,65.7
992,8,203,2612.109090909091,120.7,701.4000000000001,50.01727272727273,24.3,22.9,91.7,0.0,40.0,11.4,315.0,1006.8,98.4,5.9,125,72.5
993,9,203,2585.2666666666664,46.400000000000006,702.0916666666667,50.00666666666667,23.3,22.9,97.39,0.0,40.7,10.7,306.0,1006.0,98.4,5.0,92,75.0
994,10,203,2587.6,34.7,729.3454545454546,50.02909090909091,25.1,23.3,89.58,0.0,40.7,9.8,307.0,1004.8,98.4,4.6,76,76.9
995,11,203,2034.5166666666667,7.6000000000000005,712.9250000000001,50.001666666666665,24.1,23.0,93.33,0.0,42.8,8.9,297.0,1007.0,98.4,5.0,43,77.1
996,0,204,2589.4454545454546,42.5,704.2818181818183,49.98909090909091,22.1,21.0,93.66,0.0,37.8,6.8,277.0,1009.0,89.1,5.0,2,2.6
997,1,204,2630.375,89.5,701.3916666666667,50.01333333333333,23.2,22.2,94.03,0.0,37.8,6.7,258.0,1007.2,93.7,5.0,26,7.5
998,2,204,2640.254545454545,136.2,703.9181818181818,50.03727272727272,23.1,22.0,93.7,0.0,35.6,11.9,268.0,1010.0,89.1,5.9,144,14.7
999,3,204,2603.136363636364,210.7,702.2636363636364,50.08363636363636,24.9,22.9,88.29,0.0,40.7,12.7,278.0,1009.0,89.1,5.9,462,25.8
1000,4,204,2612.608333333333,195.2,713.1,50.005833333333335,26.0,23.0,83.44,0.0,31.0,8.3,260.0,1007.0,93.7,4.9,643,36.8
1001,5,204,2625.918181818182,141.79999999999998,724.8181818181819,49.945454545454545,24.3,22.9,91.7,0.0,29.9,12.8,294.0,1009.0,98.4,5.9,721,44.8
1002,6,204,2593.5916666666667,209.9,734.4166666666667,50.038333333333334,25.2,22.9,87.15,0.0,29.2,12.4,296.0,1008.0,98.4,5.9,815,56.5
1003,7,204,2618.125,157.5,742.0333333333333,50.06916666666667,26.5,23.3,82.55,0.0,28.1,9.7,271.0,1005.7,98.4,4.9,728,64.6
1004,8,204,2591.8636363636365,147.8,745.9818181818181,50.040909090909096,25.2,22.9,86.75,0.0,27.7,9.7,281.0,1007.0,89.1,5.9,564,72.8
1005,9,204,2606.484615384615,125.4,735.9923076923078,50.00615384615385,26.0,22.9,82.83,0.0,26.3,7.0,279.0,1007.0,89.1,5.9,342,78.9
1006,10,204,2570.266666666667,49.99999999999999,738.3916666666668,50.025,26.1,23.0,83.2,0.0,26.6,8.7,273.0,1005.2,93.7,4.5,310,81.6
1007,11,204,2142.2454545454543,13.100000000000001,728.1909090909091,50.00909090909091,23.0,22.9,99.1,0.0,24.5,7.6,260.0,1007.2,89.1,4.8,187,82.2
1008,0,205,2608.2181818181816,59.1,727.0090909090909,50.02909090909091,21.1,21.0,99.11,0.0,38.5,6.6,277.0,1010.8,100.0,4.9,3,3.3
1009,1,205,2630.2083333333335,164.7,722.65,50.01583333333334,24.1,21.8,86.95,0.0,38.5,6.9,268.0,1008.7,90.7,4.9,29,12.2
1010,2,205,2578.6181818181817,212.9,709.3454545454546,50.01727272727273,24.1,23.1,94.15,0.0,36.7,7.9,271.0,1011.0,90.7,5.9,70,22.5
1011,3,205,2520.591666666667,290.8,713.3916666666667,50.05083333333334,25.1,23.1,88.69,0.0,34.9,10.8,286.0,1011.0,89.8,5.9,62,37.2
1012,4,205,2474.018181818182,361.0,722.9,50.06454545454546,27.7,22.6,73.61,0.0,32.0,6.2,270.0,1008.6,89.1,4.9,42,53.6
1013,5,205,2472.9083333333333,318.9,722.05,50.0225,26.3,23.0,82.14,0.0,25.9,12.7,298.0,1010.0,89.1,5.9,63,70.6
1014,6,205,2452.2636363636366,302.0,738.7454545454545,50.01090909090909,27.2,23.9,81.88,0.0,23.0,11.0,326.0,1010.0,89.1,6.0,82,87.3
1015,7,205,2551.8083333333334,205.79999999999998,731.3583333333333,50.03916666666667,28.1,22.8,72.97,0.0,20.5,7.0,300.0,1006.8,89.1,4.9,136,98.5
