name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,,,,,,
"17.4116, 78.3987",2022-09-16T16:00:00,27.1,29.8,22.9,77.42,0,0,,0,0,37.1,9.1,261,1007,55.7,6,524,1.9,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-16T17:00:00,27.6,30.1,22,71.59,0,0,,0,0,36.7,9.4,262,1005.5,69.6,5.1,461,1.7,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-16T18:00:00,25.3,25.3,22.9,86.39,0,0,,0,0,39.2,6.5,269,1008,55.7,6,238,0.9,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-16T19:00:00,25.1,25.1,22.8,87.13,0,0,,0,0,37.4,6.2,267,1009,55.7,6,35,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-16T20:00:00,25.8,25.8,21.3,76.12,0,0,,0,0,39.6,6.4,256,1007.5,51.1,5.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-16T21:00:00,24.1,24.1,21.9,87.82,0,0,,0,0,41,8.5,259,1010,55.7,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-16T22:00:00,24,24,21,83.34,0,0,,0,0,40.3,13.8,250,1011,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-16T23:00:00,25.3,25.3,21.4,79.33,0,0,,0,0,41.4,6.9,260,1006.6,51.8,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T00:00:00,23.5,23.5,21,85.81,0,0,,0,0,40.3,16.5,255,1010,89,5.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T01:00:00,23,23,20,83.22,0,0,,0,0,40.7,16.6,260,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T02:00:00,24.1,24.1,21.3,83.95,0,0,,0,0,39.6,7.1,265,1005.6,67,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T03:00:00,22,22,20,88.44,0,0,,0,0,39.6,14.8,245,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T04:00:00,22,22,20,88.44,0,0,,0,0,40.7,20.3,255,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T05:00:00,22.8,22.8,20.5,86.86,0,0,,0,0,38.5,10.2,268,1006.7,67,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T06:00:00,22,22,20,88.44,0,0,,0,0,35.6,20.3,260,1010,89,5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T07:00:00,22.1,22.1,21,93.66,0,0,,0,0,35.3,7.6,277,1011,55.7,5,7,0,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T08:00:00,24.5,24.5,22.2,86.98,0,0,,0,0,33.5,11.6,270,1009.8,45.4,4.6,134,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T09:00:00,24.1,24.1,22.9,92.51,0,0,,0,0,31.3,3.3,336,1012,33.6,5.9,364,1.3,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T10:00:00,25.2,25.2,22.9,86.77,0,0,,0,0,28.4,9.7,277,1012,55.7,5.9,582,2.1,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T11:00:00,27.6,30.5,22.7,74.39,0,0,,0,0,26.6,11.2,269,1009.4,69.5,5.1,782,2.8,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T12:00:00,26.4,26.4,23.1,82.16,0,0,,0,0,33.5,8.6,286,1011,55.7,6,908,3.3,9,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T13:00:00,27.4,30.9,24,81.56,0,0,rain,0,0,33.5,8.6,251,1010,55.7,6,905,3.3,9,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T14:00:00,28.9,32.5,22.9,70.09,0,0,rain,0,0,33.5,7.6,276,1007.6,74.1,5.1,493,1.8,5,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T15:00:00,28.2,32.2,23.9,77.25,0,0,rain,0,0,33.5,10.1,269,1009,55.7,6,271,1,3,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T16:00:00,28.3,32.2,23.7,76.24,0,0,rain,0,0,33.5,8.6,252,1009,55.7,6,209,0.8,2,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T17:00:00,28.4,31.2,22,68.2,0,0,,0,0,29.9,6.7,270,1006.6,60.5,5.1,140,0.5,1,30,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T18:00:00,26.1,26.1,22.8,81.77,0,0,,0,0,33.5,7.6,252,1010,50,6,130,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T19:00:00,25.2,25.2,21.9,81.99,0,0,,0,0,32,6.8,276,1010,50,6,27,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T20:00:00,25.5,25.5,21.5,78.18,0,0,,0,0,31.3,1.8,240,1009,54.6,5.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T21:00:00,24,24,22,88.6,0,0,rain,0,0,29.9,4.8,240,1012,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T22:00:00,24,24,21.5,86.01,0,0,,0,0,28.8,13,260,1012,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-17T23:00:00,24.9,24.9,21.7,82.73,0,0,,0,0,27.4,3.1,260,1007.8,57.6,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T00:00:00,24,24,22,88.6,0,0,,0,0,35.6,17.5,265,1012,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T01:00:00,23,23,22,94.11,0,0,,0,0,39.2,17.5,260,1011,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T02:00:00,24.1,24.1,21.1,83.3,0,0,,0,0,41.4,9.9,269,1007.5,42.4,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T03:00:00,22,22,20.5,91.29,0,0,,0,0,41.4,18.4,270,1011,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T04:00:00,22,22,20,88.44,0,0,,0,0,44.3,18.4,270,1011,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T05:00:00,23.3,23.3,20.9,86.5,0,0,,0,0,44.3,7.2,270,1007.7,51.8,4.5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T06:00:00,21.5,21.5,20,91.1,0,0,,0,0,43.2,18.4,280,1012,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T07:00:00,22.1,22.1,21.9,98.69,0,0,,0,0,42.5,9.1,287,1012.2,29.5,6,7,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T08:00:00,24.6,24.6,21.8,84.19,0,0,,0,0,41.4,9.8,280,1011,31.1,5.1,153,0.6,2,5,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T09:00:00,25.2,25.2,22.1,83.12,0,0,,0,0,35.6,13,296,1013,50,6,395,1.4,4,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T10:00:00,26.2,26.2,22.9,82.15,0,0,,0,0,30.2,8.3,304,1013,50,6,621,2.2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T11:00:00,28.3,31.1,22,68.45,0,0,,0,0,25.9,10,287,1010.4,54.6,5.1,803,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T12:00:00,27.1,29.8,22.9,77.42,0,0,rain,0,0,23,7.9,296,1011.8,50,6,923,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T13:00:00,28.2,32.2,23.8,76.92,0,0,,0,0,22.7,9.7,316,1010.8,50,6,858,3.1,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T14:00:00,29.9,33.4,22.2,63.43,0,0,,0,0,22.3,8.8,337,1007.2,63.8,7.8,565,2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T15:00:00,28.3,31.7,23,73.05,0,0,rain,0,0,22,9.4,313,1009,50,6,246,0.9,2,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T16:00:00,28.3,31.7,23,73.05,0,0,rain,0,0,24.5,8.9,296,1009,50,6,157,0.6,2,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T17:00:00,28.7,31.7,22.1,67.59,0,0,rain,0,0,24.8,9.8,268,1007.2,54.8,7.9,208,0.7,2,30,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T18:00:00,26.2,26.2,21.9,77.29,0,0,rain,0,0,25.9,10.6,269,1010,50,6,181,0.7,2,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T19:00:00,26.1,26.1,21.9,77.6,0,0,,0,0,24.1,6.5,277,1011,50,6,32,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T20:00:00,26.2,26.2,21.2,73.93,0,0,,0,0,24.1,4.1,304,1009.6,31.6,7.8,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T21:00:00,24.1,24.1,21.9,87.05,0,0,,0,0,24.8,4.8,311,1012,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T22:00:00,25,25,21,78.5,0,0,,0,0,25.6,12,250,1012,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-18T23:00:00,26,26,20.7,72.71,0,0,,0,0,27.4,7.2,268,1008,50,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T00:00:00,24,24,21,83.34,0,0,,0,0,30.2,13.8,260,1011,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T01:00:00,24,24,20.5,80.75,0,0,,0,0,32,14.8,265,1010,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T02:00:00,24.9,24.9,20.5,76.56,0,0,,0,0,33.8,6.9,265,1006.7,50,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T03:00:00,23,23,20,83.22,0,0,,0,0,37.4,14.8,270,1010,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T04:00:00,23,23,20,83.22,0,0,,0,0,38.9,14.8,270,1009,50,6,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T05:00:00,24.5,24.5,19.8,74.89,0,0,,0,0,39.2,12,270,1006.6,42.4,4.5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T06:00:00,22,22,19,83.11,0,0,,0,0,36.7,14.8,270,1011,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T07:00:00,22.1,22.1,20.9,92.82,0,0,,0,0,36.7,11.7,296,1012,89.1,6,6,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T08:00:00,24,24,20.7,81.83,0,0,,0,0,36.4,8.2,294,1010,84.4,5.1,70,0.3,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T09:00:00,24.2,24.2,21.9,86.68,0,0,,0,0,33.8,12.2,297,1012.8,89.1,6,211,0.8,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T10:00:00,24.3,24.3,22,87.06,0,0,,0,0,29.2,10.7,315,1012,89.1,6,522,1.9,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T11:00:00,26.6,26.6,22,76.23,0,0,,0,0,27.4,8.8,292,1008.8,84.5,5.1,710,2.6,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T12:00:00,26.1,26.1,22.9,82.12,0,0,,0,0,26.3,9.1,280,1011,55.7,6,785,2.8,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T13:00:00,26.2,26.2,22.9,81.78,0,0,,0,0,24.8,9.1,279,1010,55.7,6,777,2.8,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T14:00:00,28,30.7,22.2,70.83,0,0,,0,0,23.4,9.1,270,1006.6,74.1,5.1,830,3,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T15:00:00,26.1,26.1,22.9,82.12,0,0,,0,0,22.7,9.7,260,1008.8,55.7,6,627,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T16:00:00,25.2,25.2,22.8,86.38,0,0,rain,0,0,25.2,9.4,269,1008.2,55.7,6,186,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T17:00:00,26.2,26.2,21.9,77.22,0,0,,0,0,28.1,9,253,1006.7,93.7,5.1,77,0.3,1,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T18:00:00,25.1,25.1,21.9,82.35,0,0,rain,0,0,29.5,6.5,260,1010,89.1,6,20,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T19:00:00,24.1,24.1,22.7,91.7,0,0,rain,0,0,27.4,6.5,285,1011,98.4,5.1,2,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T20:00:00,24,24,22.4,90.8,1,100,rain,0,0,23,6.2,260,1010.1,98.4,4.6,0,,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T21:00:00,22.3,22.3,21.9,97.37,0,0,rain,0,0,21.6,4.7,270,1012.8,98.4,5,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T22:00:00,24,24,22,88.6,0,0,,0,0,13.3,14.8,290,1012,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-19T23:00:00,23.6,23.6,21.9,89.97,0,0,,0,0,20.2,3.6,270,1008.1,97.4,4.2,0,,0,10,Overcast,cloudy,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T00:00:00,24,24,22,88.6,0,0,,0,0,31.7,14.8,285,1010,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T01:00:00,23,23,21.5,91.35,0,0,,0,0,33.8,14.8,275,1010,89,5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T02:00:00,23.3,23.3,21.6,90.62,0,0,,0,0,38.2,3.4,270,1006.1,97.4,4.2,0,,0,3,Overcast,cloudy,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T03:00:00,22.5,22.5,21,91.32,0,0,,0,0,38.9,14.8,265,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T04:00:00,22.5,22.5,20.5,88.48,0,0,,0,0,37.1,16.6,270,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T05:00:00,22.9,22.9,21.5,91.94,0,0,,0,0,33.8,9.4,270,1006.1,89.8,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T06:00:00,22,22,21,94.06,0,0,,0,0,32,15.7,265,1010,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T07:00:00,21.2,21.2,20.1,93.62,0,0,,0,0,33.5,12,297,1010.8,98.4,5.9,2,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T08:00:00,23,23,20.9,88.19,0,0,,0,0,32.8,8.5,271,1009.4,98.4,5,14,0.1,0,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T09:00:00,23,23,21,88.52,0,0,,0,0,33.5,15.6,296,1012,98.4,5.9,22,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T10:00:00,24.1,24.1,21.1,83.73,0,0,,0,0,32,12.2,297,1012,98.4,5.9,47,0.2,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T11:00:00,24.1,24.1,21.4,85.02,0,0,,0,0,31.7,9.1,271,1009.4,98.4,5.1,70,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T12:00:00,22.6,22.6,22,96.52,0,0,,0,0,28.8,9.7,299,1010.8,98.4,6,96,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T13:00:00,23.4,23.4,22.8,96.1,0,0,,0,0,27,9.4,300,1009.8,98.4,6,129,0.5,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T14:00:00,25.7,25.7,22.7,83.28,0,0,,0,0,25.9,8.4,316,1006.7,98.4,5.1,174,0.6,2,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T15:00:00,25.1,25.1,22.9,87.14,0,0,,0,0,24.1,8.9,289,1008,98.4,6,334,1.2,3,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T16:00:00,25.1,25.1,22.9,87.14,0,0,,0,0,23,6.8,280,1007.8,89.1,6,533,1.9,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T17:00:00,25.5,25.5,22.3,82.71,0,0,,0,0,22.7,5.6,267,1005.6,93.7,5.1,307,1.1,3,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T18:00:00,23.2,23.2,21.9,92.04,0,0,,0,0,24.5,8.9,279,1009,98.4,6,176,0.6,2,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T19:00:00,23.1,23.1,21.9,92.45,0,0,,0,0,27.7,6.8,279,1009,98.4,6,21,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T20:00:00,24.1,24.1,21.8,86.97,0,0,,0,0,29.5,7,273,1008.1,98.4,5,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T21:00:00,23.1,23.1,21.9,92.86,0,0,,0,0,30.6,9.7,276,1011,98.4,5.9,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T22:00:00,24,24,22,88.6,0,0,,0,0,33.8,22.3,260,1012,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-20T23:00:00,23.9,23.9,21.3,85.15,0,0,,0,0,38.2,11.1,269,1007.5,67,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T00:00:00,23,23,21,88.52,0,0,,0,0,37.4,23.2,260,1010,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T01:00:00,22,22,21,94.06,0,0,,0,0,37.1,23.2,265,1010,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T02:00:00,22.9,22.9,19.4,80.57,0,0,,0,0,37.4,8.1,275,1005.9,82.2,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T03:00:00,22,22,20,88.44,0,0,,0,0,37.8,16.6,265,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T04:00:00,21,21,20,94.02,0,0,,0,0,37.4,13.8,260,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T05:00:00,22.6,22.6,20.5,88.14,0,0,,0,0,37.4,6.3,270,1006.7,82.2,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T06:00:00,21,21,20,94.02,0,0,,0,0,36,14.8,260,1010,89,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T07:00:00,21.2,21.2,20.1,93.62,0,0,,0,0,35.3,10.4,295,1011,98.4,5.7,2,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T08:00:00,23.7,23.7,21.2,86.07,0,0,,0,0,36,10.5,281,1009.9,98.4,4.8,13,0,0,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T09:00:00,23.3,23.3,21.3,88.54,0,0,,0,0,38.2,10.5,296,1012,98.4,5.8,25,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T10:00:00,24.3,24.3,22.1,87.84,0,0,,0,0,39.2,12.5,314,1011,98.4,5.9,90,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-09-21T11:00:00,27.3,30.1,22.9,76.8,0,0,,0,0,36.7,9.4,317,1006.7,98.6,4.1,294,1.1,3,10,Overcast,cloudy,"4,31,28,59,99,99,43,12,00,00,000",,,,,,
"17.4116, 78.3987",2022-09-21T12:00:00,26.3,26.3,23.8,85.86,0,0,,0,0,32.4,10.1,317,1008,90,5.9,704,2.5,7,10,Partially cloudy,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000",,,,,,
"17.4116, 78.3987",2022-09-21T13:00:00,26.3,26.3,22.9,81.51,0,0,,0,0,26.3,11.7,309,1007,90,5.9,713,2.6,7,10,Partially cloudy,partly-cloudy-day,"4,31,28,59,99,99,43,12,00,00,000",,,,,,
