name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"17.4116,78.3987 ",2022-08-16T22:00:00,73.4,73.4,68.9,85.91,0,0,,0,0,21.7,9.2,240,1012,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-16T23:00:00,76.6,76.6,71,82.72,0,0,,0,0,23,2.9,240,1008.6,67,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T00:00:00,73.4,73.4,69.8,88.52,0,0,rain,0,0,20.8,6.9,245,1012,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-17T01:00:00,73.4,73.4,69.8,88.52,0.04,100,rain,0,0,21.7,6.9,250,1012,89,3.1,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-17T02:00:00,76.3,76.3,71.1,83.93,0,0,,0,0,22.8,2.9,250,1008.5,89.8,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T03:00:00,73.4,73.4,71.6,94.11,0,0,,0,0,23.5,6.9,250,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-17T04:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,23.9,8,260,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-17T05:00:00,75,75,69.6,83.39,0,0,,0,0,23.7,2.9,260,1008,82.2,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T06:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,21.7,6.9,255,1012,89,3.1,0,,0,3,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-17T07:00:00,74.3,74.3,70.7,88.56,0,0,,0,0,21.3,8,260,1012,89,3.1,11,0,0,3,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-17T08:00:00,76.4,76.4,71.3,84.11,0,0,,0,0,19.9,1.3,249,1010.5,88.9,3.1,166,0.6,2,3,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T09:00:00,78.7,78.7,74.7,87.6,0,0,,0,0,17.9,4.3,252,1012,50,3.7,402,1.4,4,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T10:00:00,82.1,88.7,74.7,78.21,0,0,,0,0,17,4.2,261,1012.8,50,3.7,627,2.3,6,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T11:00:00,84.9,91.3,72.7,66.87,0,0,,0,0,16.8,4.3,270,1009.8,63.8,4.9,811,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T12:00:00,82.7,89.8,74.9,77.57,0,0,,0,0,15.2,5.2,267,1011,50,3.7,938,3.4,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T13:00:00,84.2,92.2,74.9,73.82,0,0,,0,0,15.4,6.3,253,1010.8,50,3.7,997,3.6,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T14:00:00,86.7,93,71.8,61.47,0,0,,0,0,15.4,5.2,271,1007.2,54.6,4.9,983,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T15:00:00,84.5,91.3,73.4,69.52,0,0,,0,0,15.9,5.3,277,1009,50,3.7,895,3.2,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T16:00:00,84.2,91,73.4,70.11,0,0,,0,0,15.7,6.3,270,1009,50,3.7,747,2.7,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T17:00:00,84.9,89.1,69.7,60.47,0,0,,0,0,15.9,3.2,267,1006.3,50.1,4.9,531,1.9,5,30,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T18:00:00,80.7,85.5,73.1,77.75,0,0,,0,0,16.6,5,250,1009,30.9,3.7,160,0.6,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T19:00:00,78.9,78.9,73.1,82.47,0,0,,0,0,18.1,5,241,1010,50,3.7,93,0.3,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T20:00:00,80.5,84.4,71.3,73.56,0,0,,0,0,17.7,3.2,250,1008.5,54.6,4.9,1,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T21:00:00,78.8,78.8,73.1,82.83,0,0,,0,0,14.8,3.6,272.8,1011,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T22:00:00,78.5,78.5,73.1,83.55,0,0,,0,0,15.2,0.8,328,1011.8,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-17T23:00:00,80.4,84.1,71.1,73.34,0,0,,0,0,16.6,5.3,266,1006.9,42.4,5.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-18T00:00:00,76.1,76.1,71.6,85.91,0,0,,0,0,19.9,9.2,270,1011,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-18T01:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,23.7,8.6,270,1010,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-18T02:00:00,77.7,77.7,70.8,79.27,0,0,,0,0,25.3,3,270,1005.8,34.8,2.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-18T03:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,24.6,8.6,255,1010,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-18T04:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,24.6,9.2,260,1010,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-18T05:00:00,74.8,74.8,69.9,84.56,0,0,,0,0,24.2,3.2,260,1007.3,34.8,2.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-18T06:00:00,72.5,72.5,69.8,91.17,0,0,,0,0,22.6,9.2,260,1011,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-18T07:00:00,71.9,71.9,71.3,98.24,0,0,,0,0,21,3.2,260,1012,36.6,3.7,10,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-18T08:00:00,76.2,76.2,71.3,84.83,0,0,,0,0,20.8,4.7,293,1010,60.2,3.2,163,0.6,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-18T09:00:00,77.1,77.1,73.5,88.71,0,0,,0,0,20.8,5.3,289,1012,55.7,3.7,399,1.4,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-18T10:00:00,80.6,85.3,73.4,78.78,0,0,,0,0,18.6,12,275,1011,70.5,3.7,621,2.2,6,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-18T11:00:00,83.6,89.1,72.2,68.63,0,0,,0,0,17.7,4.2,280,1008.7,54.6,3.2,807,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-18T12:00:00,84.5,87.7,67.9,57.66,0,0,,0,0,16.6,13.9,282.6,1008,41.6,15,935,3.4,9,10,Partially cloudy,partly-cloudy-day,remote
"17.4116,78.3987 ",2022-08-18T13:00:00,85.9,89.5,68.3,55.75,0,0,,0,0,15.9,13.4,283.1,1007,18.8,15,990,3.6,10,10,Clear,clear-day,remote
"17.4116,78.3987 ",2022-08-18T14:00:00,90.2,95.8,70.1,51.72,0,0,,0,0,15.7,2.2,283.7,1003,60,6.2,981,3.5,10,10,Partially cloudy,partly-cloudy-day,43128099999
"17.4116,78.3987 ",2022-08-18T15:00:00,87.7,91.2,67.7,51.68,0,0,,0,0,16.1,13.4,283.9,1005,85.7,15,835,3,8,10,Partially cloudy,partly-cloudy-day,remote
"17.4116,78.3987 ",2022-08-18T16:00:00,86.3,90.1,68.6,55.8,0,0,rain,0,0,15.4,11.9,286,1005,100,15,448,1.6,4,30,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-18T17:00:00,89.9,103.3,77.3,66.61,0,0,,0,0,15.4,1.1,230,998.8,80,6.2,174,0.6,2,30,Partially cloudy,partly-cloudy-day,43083099999
"17.4116,78.3987 ",2022-08-18T18:00:00,83.2,87.1,69.5,63.48,0,0,rain,0,0,15.9,11,287.3,1005,40.2,15,221,0.8,2,30,Partially cloudy,partly-cloudy-day,remote
"17.4116,78.3987 ",2022-08-18T19:00:00,80.9,84.2,69.7,68.91,0,0,rain,0,0,15,8.5,287.3,1006,75.8,15,78,0.3,0,30,Partially cloudy,partly-cloudy-night,remote
"17.4116,78.3987 ",2022-08-18T20:00:00,79.6,79.6,69.7,71.81,0,0,,0,0,15.4,7.6,284.3,1006,97.4,15,1,0,0,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-18T21:00:00,78.7,78.7,69.9,74.42,0,0,,0,0,15,6.7,276.9,1007,91.7,15,0,,0,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-18T22:00:00,78.3,78.3,69.7,74.84,0,0,,0,0,16.6,7.4,278.2,1008,98.6,15,0,,0,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-18T23:00:00,75.8,75.8,73.1,91.36,0.98,100,rain,0,0,19.2,0,277.4,1006.2,50,2.5,0,,0,10,"Rain, Partially cloudy",rain,43128099999
"17.4116,78.3987 ",2022-08-19T00:00:00,77.3,77.3,69.3,76.61,0,0,,0,0,19.2,7.4,284.9,1007,99.7,15,0,,0,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-19T01:00:00,77.1,77.1,69,76.13,0,0,,0,0,21,8.3,283.2,1006,96.9,15,0,,0,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-19T02:00:00,76.4,76.4,68.6,77.01,0,0,,0,0,22.6,9.8,279.3,1006,100,15,0,,0,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-19T03:00:00,75.8,75.8,69.3,80.36,0,0,,0,0,24.6,10.7,275.4,1006,100,15,0,,0,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-19T04:00:00,75.5,75.5,69.3,81.33,0,0,,0,0,24.8,11.4,278.6,1005,99.9,15,0,,0,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-19T05:00:00,75.5,75.5,71.3,87.01,0,0,,0,0,25.3,1.1,281.6,1005.4,40,2.5,0,,0,10,Partially cloudy,partly-cloudy-night,43128099999
"17.4116,78.3987 ",2022-08-19T06:00:00,73.3,73.3,68.6,85.3,0,0,,0,0,25.3,11.4,286.7,1006,87.6,15,0,,0,10,Partially cloudy,partly-cloudy-night,remote
"17.4116,78.3987 ",2022-08-19T07:00:00,73.1,73.1,68.4,85.29,0,0,,0,0,24.8,11.4,284.6,1007,93.2,15,10,0,0,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-19T08:00:00,77.6,77.6,71.4,81.03,0,0,,0,0,23.7,3.3,270,1006.7,79.8,2.5,141,0.5,1,10,Partially cloudy,partly-cloudy-day,"43083099999,43128099999"
"17.4116,78.3987 ",2022-08-19T09:00:00,76.9,76.9,68.6,75.64,0,0,,0,0,22.1,14.5,292.9,1008,100,15,340,1.2,3,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-19T10:00:00,80.6,85.3,73.4,78.78,0,0,,0,0,20.6,13.9,280,1011,89,3.1,529,1.9,5,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-19T11:00:00,83.3,89,72.5,70.07,0,0,,0,0,19.2,5.6,272,1006.8,67,2.8,692,2.5,7,10,Partially cloudy,partly-cloudy-day,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-19T12:00:00,84.3,91.1,73.5,70.12,0,0,,0,0,19,13.9,280,1007,90,3.7,843,3,8,10,Partially cloudy,partly-cloudy-day,43128599999
"17.4116,78.3987 ",2022-08-19T13:00:00,85.1,92.2,73.4,68.17,0,0,,0,0,18.6,12.6,285,1009,89,3.7,772,2.8,8,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-19T14:00:00,83.9,87.4,68.6,60.14,0,0,,0,0,18.8,15,300,1006,100,15,606,2.2,6,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-19T15:00:00,83.7,87.4,69,61.24,0,0,,0,0,19.7,15.4,298.1,1005,100,15,567,2,6,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-19T16:00:00,84.1,87.8,68.8,60.17,0,0,,0,0,20.6,15.9,299.4,1005,100,15,583,2.1,6,10,Overcast,cloudy,remote
"17.4116,78.3987 ",2022-08-19T17:00:00,81.7,86.3,71.6,71.55,0,0,,0,0,20.6,3.5,340,1004.4,89.8,2.6,394,1.4,4,10,Partially cloudy,partly-cloudy-day,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-19T18:00:00,77,77,71.6,83.45,0,0,rain,0,0,19.2,6.9,310,1009,89,3.1,246,0.9,2,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-19T19:00:00,78.8,78.8,71.6,78.64,0,0,,0,0,20.4,6.9,250,1009,89,3.1,66,0.2,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-19T20:00:00,78.4,78.4,73.9,86.24,0.03,100,rain,0,0,21,3.4,250,1006.2,67,2.6,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-19T21:00:00,77,77,73.4,88.68,0,0,,0,0,22.4,6.9,290,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-19T22:00:00,77,77,72.5,86.1,0,0,,0,0,22.8,6.9,290,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-19T23:00:00,77.5,77.5,73.2,86.62,0,0,,0,0,22.8,3.9,266,1006.5,67,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-20T00:00:00,77,77,71.6,83.45,0,0,,0,0,25.5,9.2,270,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T01:00:00,76.1,76.1,71.6,85.91,0,0,,0,0,25.7,9.1,270,1009,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T02:00:00,73.5,73.5,69.9,88.52,0,0,,0,0,25.5,11.4,270,1006,90,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,43128599999
"17.4116,78.3987 ",2022-08-20T03:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,26.2,10.8,275,1009,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T04:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,26.8,10.3,275,1009,89,3.1,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T05:00:00,74.8,74.8,70.3,85.75,0,0,,0,0,27.1,3.9,270,1006,59.4,2.6,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-20T06:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,24.4,9.2,270,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T07:00:00,73.4,73.4,70.7,91.2,0,0,,0,0,24.2,10.3,275,1010,50,3.1,10,0,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T08:00:00,78.6,78.6,72.1,80.45,0,0,,0,0,25.5,6.3,272,1007,50,2.6,125,0.5,1,10,Partially cloudy,partly-cloudy-day,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-20T09:00:00,77.9,77.9,73.4,86.15,0,0,,0,0,27.7,15,270,1011,50,3.4,319,1.1,3,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T10:00:00,80.6,85.3,73.4,78.78,0,0,,0,0,25.3,15,275,1011,89,3.7,542,2,5,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T11:00:00,79.7,79.7,71.9,77.05,0.04,100,rain,0,0,25.3,6.9,269,1007,59.4,2.8,734,2.6,7,10,"Rain, Partially cloudy",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-20T12:00:00,80.6,85.3,73.4,78.78,0,0,,0,0,25.3,14.4,275,1010,89,3.7,828,3,8,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T13:00:00,83.3,90.2,74.3,74.38,0,0,rain,0,0,25.3,13.9,275,1009,89,3.7,737,2.7,7,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T14:00:00,82.4,87.2,71.6,69.92,0,0,rain,0,0,25.3,13.9,280,1008,89,3.7,566,2,6,30,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T15:00:00,82.5,87.4,71.7,69.93,0,0,,0,0,20.6,13.9,290,1004,90,3.7,374,1.3,4,10,Partially cloudy,partly-cloudy-day,43128599999
"17.4116,78.3987 ",2022-08-20T16:00:00,86,92.7,72.5,64.26,0,0,,0,0,26.4,15,290,1006,89,3.7,630,2.3,6,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T17:00:00,84.6,90.1,71.6,64.98,0,0,rain,0,0,21.5,4.9,300,1002.2,57.6,2.8,445,1.6,4,10,Partially cloudy,partly-cloudy-day,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-20T18:00:00,83.3,89.1,72.5,70.02,0,0,rain,0,0,19.7,13.9,295,1007,50,3.7,236,0.8,2,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T19:00:00,81.5,85.9,71.6,71.94,0,0,,0,0,20.8,11.6,285,1008,50,3.7,59,0.2,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T20:00:00,80.4,83.8,70.4,71.75,0,0,,0,0,24.6,4.8,275,1004.3,80.4,2.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-20T21:00:00,78.8,78.8,71.6,78.64,0,0,,0,0,26.6,8.1,275,1009,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T22:00:00,77,77,70.7,80.88,0,0,,0,0,27.5,9.1,280,1009,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-20T23:00:00,78.4,78.4,70.3,76.15,0,0,,0,0,27.5,5,272,1004.4,57.6,2.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-21T00:00:00,77,77,71.6,83.45,0,0,,0,0,28,9.2,270,1008,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T01:00:00,77,77,71.6,83.45,0,0,,0,0,27.7,9.2,270,1007,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T02:00:00,77.3,77.3,70.7,80.26,0,0,,0,0,27.3,4.8,270,1003.4,57.6,2.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-21T03:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,26.4,10.9,270,1008,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T04:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,26.4,12.6,270,1008,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T05:00:00,76.4,76.4,70,80.8,0,0,,0,0,27.7,6.8,271,1004.5,80.4,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-21T06:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,28.4,12.8,275,1009,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T07:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,29.1,12.1,275,1010,89,3.1,7,0,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T08:00:00,77.7,77.7,70.4,78.47,0,0,,0,0,28.4,6.6,271,1006.4,89.8,2.6,96,0.3,1,10,Partially cloudy,partly-cloudy-day,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-21T09:00:00,78.9,78.9,73.5,83.57,0,0,,0,0,27.1,11.4,260,1007,90,3.1,230,0.8,2,10,Partially cloudy,partly-cloudy-day,43128599999
"17.4116,78.3987 ",2022-08-21T10:00:00,80.6,84.6,71.6,74.14,0,0,,0,0,20.8,11.6,270,1010,89,3.7,437,1.6,4,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T11:00:00,83.3,87.9,70.6,65.67,0,0,,0,0,23,6,272,1005,89.8,2.8,637,2.3,6,10,Partially cloudy,partly-cloudy-day,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-21T12:00:00,82.4,87.2,71.6,69.92,0,0,rain,0,0,23,11.4,280,1008,89,3.7,722,2.6,7,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T13:00:00,83.3,88.4,71.6,67.97,0,0,,0,0,23,11.4,280,1008,89,3.7,723,2.6,7,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T14:00:00,85.8,90.5,70,59.22,0,0,,0,0,23,8,272,1002.5,82.2,5.6,667,2.4,7,10,Partially cloudy,partly-cloudy-day,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-21T15:00:00,86,91.9,71.6,62.28,0,0,rain,0,0,20.8,10.3,280,1006,89,3.7,511,1.8,5,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T16:00:00,86,91.9,71.6,62.28,0,0,rain,0,0,20.8,9.2,280,1006,89,3.7,494,1.8,5,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T17:00:00,85.9,89.3,68.1,55.38,0,0,rain,0,0,20.8,5.7,272,1001.4,67.1,5.6,372,1.3,4,10,Partially cloudy,partly-cloudy-day,"43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-21T18:00:00,82.4,86.2,69.8,65.77,0,0,rain,0,0,22.6,10.3,270,1006,70.5,3.7,215,0.8,2,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T19:00:00,80.6,83.9,69.8,69.74,0,0,,0,0,25.1,10.3,260,1006,50,3.7,61,0.2,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T20:00:00,81.1,83.8,67.8,64.19,0,0,rain,0,0,26.2,7.2,266,1003.1,34.8,5.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-21T21:00:00,77,77,70.7,80.88,0,0,,0,0,25.5,6.9,250,1008,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T22:00:00,77,77,70.7,81.01,0,0,,0,0,25.9,6.9,245,1008,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-21T23:00:00,78.6,78.6,68.6,71.47,0,0,,0,0,25.9,6.7,268,1004.2,34.8,5.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-22T00:00:00,77,77,69.8,78.5,0,0,,0,0,26.4,8.1,260,1008,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-22T01:00:00,75.2,75.2,69.8,83.34,0,0,,0,0,26.4,9.1,260,1007,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-22T02:00:00,77.7,77.7,68.6,73.64,0,0,,0,0,26.2,9.9,269,1003.4,42.4,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987 ",2022-08-22T03:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,26.8,12.1,260,1006,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987 ",2022-08-22T04:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,27.1,11.4,260,1006,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
